Ab_Chocke;Freq;Vazao_Chocke
100;45;2,990812778
100;44,9;2,989969015
100;44,9;2,990531445
100;44,9;2,989969015
100;45;2,990531445
100;45;2,987156391
100;45;2,989406347
100;45;2,989125252
100;44,9;2,989687681
100;44,9;2,992500067
100;44,9;2,990250111
100;44,9;2,993062735
100;44,9;2,993062735
100;45;2,994468927
100;44,9;2,992218971
100;44,9;2,991375208
100;44,9;2,991375208
100;44,9;2,988000154
100;44,9;2,986031532
100;44,9;2,989687681
100;44,9;2,991656542
100;44,9;2,989406347
100;44,9;2,988562584
100;44,9;2,991375208
100;44,9;2,989406347
100;44,9;2,991656542
100;45;2,989969015
100;45;2,993906498
100;45;2,988281488
100;44,9;2,988562584
100;44,9;2,986031532
100;45;2,991093874
100;44,9;2,988562584
100;45;2,987156391
100;44,9;2,990250111
100;44,9;2,990531445
100;44,9;2,993906498
100;44,9;2,987437725
100;45;2,990531445
100;45;2,989687681
100;45;2,988843918
100;44,9;2,989687681
100;44,9;2,990531445
100;44,9;2,992781401
100;45;2,993062735
100;44,9;2,990250111
100;44,9;2,985750198
100;44,9;2,987156391
100;44,9;2,987437725
100;45;2,989406347
100;45;2,986312628
100;45;2,983781338
100;45;2,988000154
100;44,9;2,987718821
100;44,9;2,991656542
100;44,9;2,991937637
100;44,9;2,990531445
100;44,9;2,988843918
100;44,9;2,988281488
100;44,9;2,987437725
100;44,9;2,986031532
100;44,9;2,987156391
100;44,9;2,991093874
100;44,9;2,987437725
100;44,9;2,989406347
100;44,9;2,989406347
100;44,9;2,987718821
100;45;2,987718821
100;45;2,991937637
100;44,9;2,991937637
100;45;2,991937637
100;45;2,988281488
100;45;2,984625101
100;45;2,990531445
100;45;2,989406347
100;45;2,987156391
100;44,9;2,990531445
100;45;2,989406347
100;44,9;2,99334383
100;44,9;2,993625164
100;44,9;2,987718821
100;45;2,987437725
100;44,9;2,987437725
100;44,9;2,987156391
100;44,9;2,987156391
100;45;2,990531445
100;45;2,989406347
100;44,9;2,991093874
100;45;2,987437725
100;45;2,988562584
100;44,9;2,987156391
100;44,9;2,989125252
100;44,9;2,989406347
100;44,9;2,991375208
100;44,9;2,989687681
100;44,9;2,992781401
100;44,9;2,990531445
100;45;2,990531445
100;45;2,989406347
100;44,9;2,990531445
100;44,9;2,988281488
100;44,9;2,990250111
100;44,9;2,988562584
100;44,9;2,988281488
100;44,9;2,986031532
100;44,9;2,989406347
100;44,9;2,988562584
100;45;2,990250111
100;44,9;2,987437725
100;44,9;2,988562584
100;44,9;2,987718821
100;44,9;2,987437725
100;45;2,988562584
100;45;2,993062735
100;44,9;2,991093874
100;45;2,988562584
100;45;2,988281488
100;45;2,995312691
100;44,9;2,991656542
100;44,9;2,987156391
100;44,9;2,988562584
100;44,9;2,985468864
100;44,9;2,990531445
100;44,9;2,988562584
100;45;2,990250111
100;44,9;2,989406347
100;44,9;2,988000154
100;44,9;2,988000154
100;44,9;2,982656479
100;44,9;2,990531445
100;44,9;2,991093874
100;44,9;2,989969015
100;44,9;2,987718821
100;44,9;2,992781401
100;45;2,990250111
100;44,9;2,985187769
100;45;2,984906435
100;45;2,986031532
100;45;2,986593962
100;45;2,985468864
100;45;2,986593962
100;45;2,990250111
100;44,9;2,990250111
100;44,9;2,992218971
100;44,9;2,991093874
100;44,9;2,988562584
100;44,9;2,988281488
100;44,9;2,991656542
100;44,9;2,988562584
100;44,9;2,989406347
100;44,9;2,990531445
100;44,9;2,986593962
100;44,9;2,987437725
100;44,9;2,986593962
100;44,9;2,988000154
100;44,9;2,989687681
100;44,9;2,986031532
100;44,9;2,986312628
100;44,9;2,989406347
100;44,9;2,989406347
100;44,9;2,989406347
100;45;2,990531445
100;44,9;2,986593962
100;45;2,987156391
100;45;2,987156391
100;44,9;2,986312628
100;44,9;2,984906435
100;44,9;2,989969015
100;44,9;2,990531445
100;44,9;2,988843918
100;44,9;2,989406347
100;44,9;2,991093874
100;44,9;2,990531445
100;45;2,991656542
100;45;2,990531445
100;44,9;2,988562584
100;44,9;2,991656542
100;45;2,993062735
100;45;2,987156391
100;45;2,987437725
100;44,9;2,984906435
100;44,9;2,987156391
100;44,9;2,986312628
100;45;2,984906435
100;45;2,988562584
100;44,9;2,988281488
100;44,9;2,988562584
100;44,9;2,989406347
100;44,9;2,989406347
100;44,9;2,986031532
100;45;2,986031532
100;44,9;2,991093874
100;44,9;2,988000154
100;44,9;2,985750198
100;44,9;2,986031532
100;45;2,984906435
100;45;2,987156391
100;45;2,993062735
100;44,9;2,989406347
100;44,9;2,989969015
100;44,9;2,988562584
100;45;2,990531445
100;45;2,988281488
100;44,9;2,989406347
100;44,9;2,986875296
100;44,9;2,984906435
100;44,9;2,986593962
100;44,9;2,989406347
100;44,9;2,989687681
100;45;2,990531445
100;45;2,991093874
100;44,9;2,987437725
100;45;2,991656542
100;45;2,989406347
100;44,9;2,991093874
100;44,9;2,988281488
100;44,9;2,991093874
100;44,9;2,989406347
100;44,9;2,988562584
100;45;2,991656542
100;44,9;2,991937637
100;44,9;2,988562584
100;45;2,986875296
100;44,9;2,989969015
100;44,9;2,986875296
100;44,9;2,989125252
100;44,9;2,988000154
100;44,9;2,989125252
100;44,9;2,987437725
100;44,9;2,988562584
100;44,9;2,985750198
100;44,9;2,987437725
100;44,9;2,989406347
100;45;2,988843918
100;44,9;2,986312628
100;44,9;2,984906435
100;44,9;2,984906435
100;44,9;2,984062672
100;44,9;2,988000154
100;44,9;2,987156391
100;45;2,986031532
100;45;2,987156391
100;44,9;2,988562584
100;44,9;2,986312628
100;44,9;2,985750198
100;44,9;2,988562584
100;44,9;2,989406347
100;45;2,988562584
100;45;2,986031532
100;44,9;2,986031532
100;44,9;2,993062735
100;45;2,989969015
100;44,9;2,989406347
100;45;2,986031532
100;44,9;2,989406347
100;44,9;2,984906435
100;44,9;2,989406347
100;44,9;2,992500067
100;44,9;2,987437725
100;44,9;2,987437725
100;44,9;2,990250111
100;44,9;2,991093874
100;45;2,990531445
100;45;2,989406347
100;44,9;2,985750198
100;45;2,986875296
100;45;2,991937637
100;45;2,984062672
100;44,9;2,984625101
100;44,9;2,989406347
100;44,9;2,988843918
100;44,9;2,988281488
100;44,9;2,988562584
100;44,9;2,990250111
100;44,9;2,989125252
100;45;2,989125252
100;44,9;2,989125252
100;44,9;2,994750261
100;44,9;2,987437725
100;44,9;2,992218971
100;45;2,988562584
100;45;2,990250111
100;45;2,989406347
100;45;2,989125252
100;45;2,989125252
100;45;2,988562584
100;45;2,988281488
100;44,9;2,987156391
100;45;2,989406347
100;44,9;2,989687681
100;44,9;2,988843918
100;44,9;2,986312628
100;44,9;2,985468864
100;44,9;2,987156391
100;45;2,986031532
100;44,9;2,986875296
100;44,9;2,990531445
100;44,9;2,990531445
100;44,9;2,990531445
100;44,9;2,987718821
100;44,9;2,987156391
100;45;2,990250111
100;44,9;2,988281488
100;44,9;2,989406347
100;44,9;2,986031532
100;44,9;2,986031532
100;44,9;2,986593962
100;44,9;2,990531445
100;44,9;2,988281488
100;44,9;2,989406347
100;44,9;2,990531445
100;44,9;2,986875296
100;44,9;2,986875296
100;44,9;2,988843918
100;44,9;2,988843918
100;44,9;2,986593962
100;45;2,985187769
100;45;2,986593962
100;44,9;2,990250111
100;44,9;2,989406347
100;45;2,989406347
100;45;2,986031532
100;45;2,984906435
100;45;2,984906435
100;44,9;2,986593962
100;44,9;2,987437725
100;44,9;2,986312628
100;44,9;2,986312628
100;44,9;2,988562584
100;45;2,989406347
100;45;2,99334383
100;45;2,986312628
100;44,9;2,985750198
100;44,9;2,988562584
100;44,9;2,986031532
100;44,9;2,989406347
100;44,9;2,989406347
100;45;2,988281488
100;45;2,991656542
100;44,9;2,988000154
100;44,9;2,986875296
100;44,9;2,984906435
100;44,9;2,985750198
100;44,9;2,987437725
100;45;2,986312628
100;44,9;2,986875296
100;44,9;2,982937574
100;44,9;2,985187769
100;44,9;2,988843918
100;44,9;2,989406347
100;45;2,989125252
100;44,9;2,988562584
100;44,9;2,991093874
100;45;2,989406347
100;44,9;2,987718821
100;44,9;2,984062672
100;44,9;2,986031532
100;44,9;2,989406347
100;44,9;2,987437725
100;44,9;2,987156391
100;44,9;2,984906435
100;44,9;2,983781338
100;44,9;2,984625101
100;44,9;2,987718821
100;44,9;2,985750198
100;44,9;2,987437725
100;44,9;2,987437725
100;44,9;2,988562584
100;44,9;2,986031532
100;44,9;2,989406347
100;44,9;2,986031532
100;44,9;2,986875296
100;44,9;2,988562584
100;45;2,986031532
100;44,9;2,986031532
100;44,9;2,986312628
100;44,9;2,987437725
100;44,9;2,986031532
100;44,9;2,989406347
100;44,9;2,987437725
100;44,9;2,987718821
100;44,9;2,991656542
100;44,9;2,993062735
100;44,9;2,987437725
100;45;2,988562584
100;45;2,987156391
100;45;2,987156391
100;45;2,987156391
100;45;2,989406347
100;44,9;2,988281488
100;44,9;2,988281488
100;44,9;2,986312628
100;44,9;2,989406347
100;44,9;2,990531445
100;44,9;2,992781401
100;44,9;2,986593962
100;45;2,987437725
100;45;2,989406347
100;44,9;2,989406347
100;44,9;2,990812778
100;44,9;2,984625101
100;45;2,987437725
100;45;2,989406347
100;45;2,990812778
100;44,9;2,988843918
100;44,9;2,990531445
100;44,9;2,988281488
100;44,9;2,980968952
100;44,9;2,987718821
100;44,9;2,987156391
100;44,9;2,988843918
100;44,9;2,988562584
100;44,9;2,989125252
100;44,9;2,987156391
100;44,9;2,986593962
100;44,9;2,988562584
100;44,9;2,989125252
100;44,9;2,987156391
100;44,9;2,983781338
100;44,9;2,987718821
100;44,9;2,987437725
100;45;2,987437725
100;45;2,986031532
100;45;2,988000154
100;45;2,986031532
100;44,9;2,988562584
100;44,9;2,986875296
100;44,9;2,984906435
100;45;2,987437725
100;44,9;2,984344006
100;45;2,985750198
100;45;2,987156391
100;44,9;2,988000154
100;44,9;2,987718821
100;44,9;2,984062672
100;44,9;2,986312628
100;44,9;2,985750198
100;44,9;2,986593962
100;44,9;2,990250111
100;44,9;2,985750198
100;44,9;2,988281488
100;44,9;2,984062672
100;44,9;2,985468864
100;44,9;2,989406347
100;44,9;2,981531382
100;44,9;2,987156391
100;44,9;2,986593962
100;44,9;2,986875296
100;44,9;2,989969015
100;45;2,991375208
100;45;2,987156391
100;45;2,988562584
100;44,9;2,988562584
100;44,9;2,989406347
100;44,9;2,986312628
100;45;2,986593962
100;44,9;2,986875296
100;44,9;2,985750198
100;44,9;2,982656479
100;45;2,986031532
100;45;2,986875296
100;45;2,985750198
100;44,9;2,990812778
100;44,9;2,988562584
100;45;2,985750198
100;45;2,985468864
100;44,9;2,987156391
100;44,9;2,990531445
100;44,9;2,990250111
100;45;2,986312628
100;45;2,983781338
100;44,9;2,983781338
100;44,9;2,987156391
100;45;2,984625101
100;44,9;2,983218908
100;44,9;2,985750198
100;44,9;2,989125252
100;44,9;2,987156391
100;44,9;2,984906435
100;44,9;2,986593962
100;44,9;2,984625101
100;44,9;2,984344006
100;44,9;2,987156391
100;45;2,984906435
100;45;2,984625101
100;44,9;2,989687681
100;44,9;2,988562584
100;45;2,988281488
100;45;2,990250111
100;45;2,990250111
100;45;2,988281488
100;44,9;2,986312628
100;44,9;2,986312628
100;44,9;2,985750198
100;44,9;2,986031532
100;44,9;2,987437725
100;44,9;2,990531445
100;44,9;2,990250111
100;44,9;2,984906435
100;44,9;2,990531445
100;44,9;2,990531445
100;44,9;2,990531445
100;44,9;2,986031532
100;44,9;2,985187769
100;44,9;2,986031532
100;44,9;2,985187769
100;45;2,988562584
100;45;2,985750198
100;44,9;2,986031532
100;45;2,986031532
100;45;2,988000154
100;44,9;2,987437725
100;44,9;2,989969015
100;44,9;2,989406347
100;44,9;2,984906435
100;44,9;2,989406347
100;45;2,987156391
100;45;2,987156391
100;45;2,989406347
100;45;2,990812778
100;45;2,991093874
100;44,9;2,986875296
100;44,9;2,988281488
100;44,9;2,988562584
100;45;2,988281488
100;45;2,988562584
100;45;2,987156391
100;44,9;2,986031532
100;44,9;2,985750198
100;44,9;2,986312628
100;44,9;2,983500242
100;45;2,990250111
100;44,9;2,991656542
100;44,9;2,984906435
100;44,9;2,987156391
100;44,9;2,988562584
100;45;2,985187769
100;45;2,987156391
100;45;2,987437725
100;45;2,988562584
100;45;2,989406347
100;44,9;2,986031532
100;44,9;2,987437725
100;44,9;2,984906435
100;44,9;2,987437725
100;44,9;2,987718821
100;44,9;2,985750198
100;44,9;2,985750198
100;44,9;2,990812778
100;44,9;2,982656479
100;44,9;2,988281488
100;45;2,980687618
100;44,9;2,986875296
100;45;2,987156391
100;44,9;2,984062672
100;44,9;2,985187769
100;44,9;2,990531445
100;44,9;2,988562584
100;44,9;2,986031532
100;44,9;2,989406347
100;44,9;2,987156391
100;45;2,987437725
100;44,9;2,986593962
100;44,9;2,984062672
100;44,9;2,984344006
100;44,9;2,988562584
100;44,9;2,987156391
100;44,9;2,990250111
100;44,9;2,988562584
100;44,9;2,987718821
100;45;2,987156391
100;44,9;2,988843918
100;45;2,989406347
100;44,9;2,989125252
100;44,9;2,989406347
100;44,9;2,987437725
100;44,9;2,986593962
100;45;2,981531382
100;45;2,984906435
100;45;2,983781338
100;45;2,986875296
100;45;2,981531382
100;45;2,985468864
100;44,9;2,987437725
100;44,9;2,987156391
100;45;2,988562584
100;44,9;2,986031532
100;44,9;2,989687681
100;44,9;2,990250111
100;44,9;2,988562584
100;44,9;2,985468864
100;44,9;2,984062672
100;44,9;2,988281488
100;44,9;2,986875296
100;45;2,986031532
100;45;2,983500242
100;44,9;2,986875296
100;44,9;2,985750198
100;44,9;2,987156391
100;44,9;2,986312628
100;44,9;2,982656479
100;44,9;2,984344006
100;45;2,983500242
100;44,9;2,983781338
100;44,9;2,984062672
100;44,9;2,985750198
100;44,9;2,984906435
100;45;2,986031532
100;45;2,984906435
100;45;2,986875296
100;45;2,987437725
100;45;2,984906435
100;45;2,982656479
100;45;2,984906435
100;45;2,986031532
100;44,9;2,984625101
100;44,9;2,984344006
100;45;2,983781338
100;45;2,986593962
100;45;2,983500242
100;45;2,984344006
100;44,9;2,984062672
100;44,9;2,985750198
100;45;2,988562584
100;45;2,989406347
100;45;2,986875296
100;44,9;2,987156391
100;44,9;2,990250111
100;45;2,984906435
100;45;2,989687681
100;45;2,989406347
100;44,9;2,985468864
100;45;2,984906435
100;45;2,988281488
100;45;2,984906435
100;44,9;2,983781338
100;45;2,984906435
100;44,9;2,987437725
100;44,9;2,987437725
100;45;2,989406347
100;44,9;2,990250111
100;44,9;2,984625101
100;44,9;2,986875296
100;44,9;2,985187769
100;44,9;2,991656542
100;44,9;2,986031532
100;44,9;2,987156391
100;44,9;2,989125252
100;44,9;2,986875296
100;44,9;2,982656479
100;44,9;2,983218908
100;44,9;2,982937574
100;45;2,986593962
100;45;2,988000154
100;44,9;2,984906435
100;44,9;2,987437725
100;44,9;2,988562584
100;44,9;2,984906435
100;45;2,984906435
100;45;2,989125252
100;44,9;2,990531445
100;45;2,987437725
100;45;2,985750198
100;45;2,986875296
100;44,9;2,985468864
100;44,9;2,983781338
100;44,9;2,984906435
100;44,9;2,984906435
100;45;2,984062672
100;45;2,984062672
100;44,9;2,985750198
100;44,9;2,981531382
100;44,9;2,981250286
100;45;2,984625101
100;45;2,983781338
100;44,9;2,986875296
100;44,9;2,988562584
100;44,9;2,986875296
100;44,9;2,986031532
100;44,9;2,986875296
100;45;2,983781338
100;45;2,983781338
100;45;2,982656479
100;44,9;2,985750198
100;44,9;2,981812716
100;44,9;2,984625101
100;44,9;2,986875296
100;44,9;2,985468864
100;44,9;2,983500242
100;45;2,989406347
100;45;2,990812778
100;44,9;2,984906435
100;44,9;2,986312628
100;44,9;2,987437725
100;44,9;2,984062672
100;44,9;2,985750198
100;45;2,986031532
100;44,9;2,984062672
100;44,9;2,987437725
100;44,9;2,990531445
100;45;2,988562584
100;45;2,986875296
100;45;2,982656479
100;44,9;2,983781338
100;44,9;2,985750198
100;44,9;2,984906435
100;44,9;2,987437725
100;44,9;2,986875296
100;44,9;2,985750198
100;45;2,987718821
100;45;2,988562584
100;44,9;2,986031532
100;44,9;2,985187769
100;45;2,984344006
100;45;2,984906435
100;44,9;2,988562584
100;44,9;2,988281488
100;44,9;2,989406347
100;44,9;2,986312628
100;44,9;2,989406347
100;44,9;2,983781338
100;44,9;2,985750198
100;44,9;2,984906435
100;44,9;2,986031532
100;44,9;2,984906435
100;45;2,984062672
100;44,9;2,982656479
100;44,9;2,983500242
100;45;2,988562584
100;44,9;2,986875296
100;44,9;2,984906435
100;44,9;2,986031532
100;44,9;2,987718821
100;44,9;2,988562584
100;44,9;2,987156391
100;44,9;2,986312628
100;44,9;2,986031532
100;44,9;2,985750198
100;44,9;2,984906435
100;44,9;2,984906435
100;44,9;2,982656479
100;44,9;2,985468864
100;45;2,984906435
100;45;2,984344006
100;44,9;2,981812716
100;44,9;2,982656479
100;44,9;2,986031532
100;44,9;2,984906435
100;45;2,986593962
100;44,9;2,981531382
100;45;2,984906435
100;44,9;2,984344006
100;44,9;2,987156391
100;44,9;2,989125252
100;44,9;2,983500242
100;44,9;2,985750198
100;45;2,986593962
100;44,9;2,986031532
100;45;2,986593962
100;45;2,988281488
100;44,9;2,986031532
100;45;2,981531382
100;44,9;2,986031532
100;44,9;2,984906435
100;44,9;2,985468864
100;44,9;2,987437725
100;44,9;2,988000154
100;44,9;2,986312628
100;44,9;2,984062672
100;44,9;2,983218908
100;45;2,981250286
100;44,9;2,981812716
100;45;2,982375145
100;45;2,983781338
100;45;2,982656479
100;44,9;2,984625101
100;44,9;2,988000154
100;45;2,988562584
100;44,9;2,982937574
100;44,9;2,988281488
100;44,9;2,986031532
100;44,9;2,984906435
100;44,9;2,984062672
100;44,9;2,984062672
100;45;2,985750198
100;45;2,990531445
100;45;2,988562584
100;45;2,987437725
100;44,9;2,982937574
100;44,9;2,986875296
100;44,9;2,984906435
100;44,9;2,982093811
100;44,9;2,984062672
100;45;2,984906435
100;44,9;2,982656479
100;45;2,986875296
100;44,9;2,982937574
100;44,9;2,984625101
100;44,9;2,983781338
100;44,9;2,985750198
100;44,9;2,986031532
100;44,9;2,983218908
100;44,9;2,987156391
100;45;2,985750198
100;45;2,983781338
100;45;2,982656479
100;45;2,982375145
100;44,9;2,982656479
100;44,9;2,982093811
100;44,9;2,982093811
100;45;2,980687618
100;45;2,982937574
100;45;2,983781338
100;44,9;2,984062672
100;44,9;2,988281488
100;44,9;2,983781338
100;44,9;2,979843855
100;45;2,979562759
100;45;2,981531382
100;45;2,984062672
100;45;2,985750198
100;45;2,985750198
100;45;2,985187769
100;44,9;2,983500242
100;44,9;2,982093811
100;44,9;2,988281488
100;45;2,984906435
100;45;2,988281488
100;45;2,989406347
100;45;2,986875296
100;44,9;2,984906435
100;44,9;2,983781338
100;45;2,989406347
100;45;2,986593962
100;44,9;2,983781338
100;44,9;2,987718821
100;44,9;2,982375145
100;44,9;2,980406523
100;44,9;2,982937574
100;45;2,988000154
100;44,9;2,982093811
100;44,9;2,982375145
100;44,9;2,982656479
100;44,9;2,986031532
100;45;2,986593962
100;44,9;2,985187769
100;44,9;2,984906435
100;44,9;2,986031532
100;44,9;2,984906435
100;44,9;2,986031532
100;44,9;2,981531382
100;44,9;2,982656479
100;44,9;2,986875296
100;44,9;2,984062672
100;44,9;2,989406347
100;45;2,988281488
100;44,9;2,986031532
100;45;2,986031532
100;45;2,983218908
100;45;2,981250286
100;45;2,984906435
100;45;2,982093811
100;45;2,987156391
100;44,9;2,986593962
100;44,9;2,985750198
100;44,9;2,984906435
100;44,9;2,982656479
100;44,9;2,983781338
100;44,9;2,983218908
100;44,9;2,981531382
100;44,9;2,982656479
100;44,9;2,986312628
100;44,9;2,984062672
100;44,9;2,987437725
100;44,9;2,984906435
100;44,9;2,981812716
100;44,9;2,984906435
100;44,9;2,984906435
100;45;2,984344006
100;44,9;2,988000154
100;45;2,988843918
100;44,9;2,986031532
100;45;2,982375145
100;45;2,980687618
100;45;2,982375145
100;45;2,985750198
100;45;2,982937574
100;45;2,982656479
100;45;2,988281488
100;44,9;2,984906435
100;44,9;2,979562759
100;44,9;2,982093811
100;44,9;2,983500242
100;44,9;2,981812716
100;44,9;2,981250286
100;44,9;2,983781338
100;44,9;2,985750198
100;44,9;2,983781338
100;44,9;2,984906435
100;44,9;2,980406523
100;44,9;2,979562759
100;44,9;2,984906435
100;45;2,982656479
100;45;2,983781338
100;45;2,978437662
100;45;2,982375145
100;44,9;2,986031532
100;44,9;2,984906435
100;44,9;2,981250286
100;45;2,983500242
100;44,9;2,983781338
100;45;2,984344006
100;44,9;2,984625101
100;44,9;2,984344006
100;44,9;2,979562759
100;45;2,981531382
100;44,9;2,981531382
100;44,9;2,983781338
100;44,9;2,980687618
100;44,9;2,986031532
100;44,9;2,986031532
100;44,9;2,982656479
100;44,9;2,982937574
100;44,9;2,984344006
100;44,9;2,981531382
100;44,9;2,984062672
100;45;2,982093811
100;44,9;2,985187769
100;44,9;2,983781338
100;45;2,981812716
100;45;2,983500242
100;44,9;2,982937574
100;45;2,984062672
100;44,9;2,982937574
100;44,9;2,982375145
100;45;2,984344006
100;45;2,980406523
100;44,9;2,982656479
100;44,9;2,985187769
100;44,9;2,982656479
100;44,9;2,982375145
100;44,9;2,980406523
100;45;2,982656479
100;45;2,984344006
100;45;2,986031532
100;44,9;2,981531382
100;44,9;2,981531382
100;44,9;2,981250286
100;45;2,983781338
100;45;2,980406523
100;45;2,982093811
100;44,9;2,982656479
100;44,9;2,982937574
100;44,9;2,978437662
100;44,9;2,982937574
100;44,9;2,987437725
100;44,9;2,985187769
100;44,9;2,979281425
100;45;2,984344006
100;44,9;2,985187769
100;44,9;2,983781338
100;44,9;2,982656479
100;44,9;2,986031532
100;44,9;2,984625101
100;44,9;2,984906435
100;45;2,979562759
100;45;2,981531382
100;44,9;2,980687618
100;44,9;2,981531382
100;45;2,983781338
100;45;2,980687618
100;44,9;2,980687618
100;44,9;2,981531382
100;44,9;2,978437662
100;44,9;2,979281425
100;44,9;2,979843855
100;44,9;2,982937574
100;44,9;2,984906435
100;45;2,986031532
100;44,9;2,979562759
100;45;2,981250286
100;44,9;2,982375145
100;44,9;2,982656479
100;44,9;2,983781338
100;44,9;2,983781338
100;44,9;2,982375145
100;44,9;2,983781338
100;45;2,982937574
100;45;2,983781338
100;45;2,981531382
100;45;2,981531382
100;44,9;2,983500242
100;45;2,988281488
100;44,9;2,981531382
100;44,9;2,981812716
100;44,9;2,980406523
100;44,9;2,984906435
100;44,9;2,985468864
100;44,9;2,985187769
100;44,9;2,984344006
100;44,9;2,978718996
100;45;2,985187769
100;44,9;2,982656479
100;44,9;2,979000092
100;44,9;2,979281425
100;44,9;2,982375145
100;44,9;2,979562759
100;44,9;2,981250286
100;44,9;2,981812716
100;45;2,979281425
100;45;2,984062672
100;44,9;2,983781338
100;44,9;2,985187769
100;44,9;2,988562584
100;44,9;2,987156391
100;45;2,982937574
100;45;2,982656479
100;45;2,984344006
100;45;2,984062672
100;45;2,984062672
100;44,9;2,980406523
100;44,9;2,979843855
100;44,9;2,980687618
100;44,9;2,983781338
100;44,9;2,985750198
100;45;2,982937574
100;45;2,984625101
100;45;2,979562759
100;45;2,982375145
100;45;2,984906435
100;44,9;2,987156391
100;45;2,986031532
100;45;2,985187769
100;45;2,982093811
100;44,9;2,980125189
100;44,9;2,980125189
100;44,9;2,986031532
100;44,9;2,987437725
100;44,9;2,981812716
100;44,9;2,982656479
100;44,9;2,984906435
100;45;2,981531382
100;45;2,981531382
100;45;2,984625101
100;45;2,982937574
100;44,9;2,984062672
100;44,9;2,985468864
100;45;2,982375145
100;44,9;2,982375145
100;44,9;2,982375145
100;44,9;2,982093811
100;44,9;2,985750198
100;44,9;2,984344006
100;44,9;2,981812716
100;44,9;2,978718996
100;44,9;2,982375145
100;44,9;2,984906435
100;45;2,983500242
100;45;2,980687618
100;45;2,983218908
100;45;2,980406523
100;44,9;2,976750135
100;44,9;2,984906435
100;44,9;2,984625101
100;44,9;2,983781338
100;44,9;2,983500242
100;45;2,982656479
100;44,9;2,985187769
100;44,9;2,985187769
100;44,9;2,984906435
100;44,9;2,981531382
100;44,9;2,981250286
100;45;2,983781338
100;45;2,983781338
100;45;2,984906435
100;44,9;2,983781338
100;44,9;2,985750198
100;44,9;2,981531382
100;45;2,979562759
100;45;2,979843855
100;45;2,982656479
100;44,9;2,986593962
100;44,9;2,982937574
100;45;2,983218908
100;45;2,986875296
100;45;2,984906435
100;44,9;2,985750198
100;44,9;2,984906435
100;44,9;2,984906435
100;44,9;2,986875296
100;44,9;2,978156328
100;44,9;2,980125189
100;44,9;2,982937574
100;44,9;2,983781338
100;44,9;2,982937574
100;44,9;2,983781338
100;44,9;2,984625101
100;45;2,987156391
100;44,9;2,981250286
100;44,9;2,984906435
100;44,9;2,979843855
100;44,9;2,978156328
100;44,9;2,981250286
100;45;2,980406523
100;45;2,980125189
100;44,9;2,984625101
100;44,9;2,983500242
100;44,9;2,980406523
100;44,9;2,980406523
100;44,9;2,980406523
100;44,9;2,982656479
100;45;2,982093811
100;45;2,982375145
100;44,9;2,977593899
100;45;2,979281425
100;45;2,983218908
100;45;2,980406523
100;45;2,981531382
100;44,9;2,979562759
100;44,9;2,982937574
100;45;2,984062672
100;45;2,976750135
100;44,9;2,978156328
100;44,9;2,980687618
100;44,9;2,983781338
100;44,9;2,985750198
100;45;2,982656479
100;44,9;2,984625101
100;44,9;2,982937574
100;44,9;2,979562759
100;45;2,980968952
100;45;2,980125189
100;45;2,986031532
100;45;2,981812716
100;44,9;2,982093811
100;44,9;2,980406523
100;45;2,980406523
100;45;2,982656479
100;45;2,980406523
100;45;2,984906435
100;44,9;2,986593962
100;44,9;2,984906435
100;44,9;2,981812716
100;44,9;2,980687618
100;44,9;2,983781338
100;44,9;2,981812716
100;44,9;2,986031532
100;44,9;2,986593962
100;45;2,985750198
100;44,9;2,980406523
100;44,9;2,978437662
100;44,9;2,979562759
100;44,9;2,982656479
100;44,9;2,986031532
100;44,9;2,985468864
100;45;2,984062672
100;44,9;2,983781338
100;44,9;2,981250286
100;44,9;2,981250286
100;44,9;2,981531382
100;44,9;2,979562759
100;44,9;2,983500242
100;45;2,982656479
100;44,9;2,981531382
100;44,9;2,982375145
100;44,9;2,981250286
100;44,9;2,978437662
100;44,9;2,983500242
100;44,9;2,980406523
100;44,9;2,981531382
100;44,9;2,979281425
100;44,9;2,982937574
100;44,9;2,983781338
100;44,9;2,984906435
100;44,9;2,984906435
100;44,9;2,984062672
100;44,9;2,977031469
100;44,9;2,980406523
100;44,9;2,982093811
100;44,9;2,982937574
100;44,9;2,988562584
100;44,9;2,982656479
100;44,9;2,981250286
100;44,9;2,979281425
100;44,9;2,979562759
100;44,9;2,980406523
100;44,9;2,982375145
100;44,9;2,982656479
100;44,9;2,981531382
100;44,9;2,982656479
100;44,9;2,981250286
100;44,9;2,981250286
100;44,9;2,981531382
100;45;2,979281425
100;45;2,981812716
100;44,9;2,980968952
100;45;2,979562759
100;44,9;2,986593962
100;44,9;2,983500242
100;44,9;2,983781338
100;45;2,984906435
100;44,9;2,983500242
100;44,9;2,981250286
100;45;2,978437662
100;44,9;2,982937574
100;44,9;2,984906435
100;44,9;2,982937574
100;44,9;2,979843855
100;44,9;2,978718996
100;45;2,979562759
100;45;2,974781513
100;45;2,983781338
100;44,9;2,981531382
100;45;2,981250286
100;44,9;2,982656479
100;44,9;2,980125189
100;44,9;2,982656479
100;45;2,980406523
100;45;2,979281425
100;44,9;2,984906435
100;45;2,980406523
100;44,9;2,980125189
100;44,9;2,980406523
100;45;2,979281425
100;45;2,980406523
100;44,9;2,980968952
100;44,9;2,980406523
100;44,9;2,981250286
